Id;latitude;longitude;bright_ti4;scan;track;acq_date;acq_time;satellite;instrument;confidence;version;bright_ti5;frp;daynight;type;Zona;Trimestre;Año
 ;5,819674;-74,618248;331,96;0,42;0,45;02/10/2015;1845;N;VIIRS;n;1;296,48;4,79;D;0;Boyacá;4;2015
 ;5,822022;-74,612625;336,15;0,42;0,38;28/12/2015;1812;N;VIIRS;n;1;291,6;6,29;D;0;Boyacá;4;2015
 ;5,823055;-74,397629;344,26;0,44;0,38;08/10/2015;1832;N;VIIRS;n;1;298,01;33,3;D;0;Boyacá;4;2015
 ;5,881304;-74,347382;340,12;0,4;0,44;02/12/2015;1800;N;VIIRS;n;1;298,53;5,68;D;0;Boyacá;4;2015
 ;5,905953;-74,574509;339,7;0,42;0,38;12/12/2015;1813;N;VIIRS;n;1;301,48;6,01;D;0;Boyacá;4;2015
 ;5,911895;-72,410965;330,69;0,5;0,66;25/12/2015;1728;N;VIIRS;n;1;291,41;3,57;D;0;Boyacá;4;2015
 ;5,925419;-73,496712;331,93;0,41;0,37;19/10/2015;1826;N;VIIRS;n;1;293,2;5,51;D;0;Boyacá;4;2015
 ;5,982794;-74,393417;342,65;0,56;0,52;07/10/2015;1851;N;VIIRS;n;1;282,39;9,87;D;0;Boyacá;4;2015
 ;5,471289;-73,561501;337,93;0,41;0,61;13/11/2015;1857;N;VIIRS;n;1;288,95;3,51;D;2;Boyacá;4;2015
 ;5,477025;-73,561211;340,28;0,41;0,61;13/11/2015;1857;N;VIIRS;n;1;288,81;4,91;D;2;Boyacá;4;2015
 ;5,464165;-73,594498;284,65;0,59;0,53;24/12/2015;1747;N;VIIRS;l;1;316,54;166,41;D;0;Boyacá;4;2015
 ;5,636896;-73,036957;335,31;0,51;0,41;31/10/2015;1800;N;VIIRS;l;1;308,29;4,46;D;0;Boyacá;4;2015
 ;5,637589;-73,032532;336,56;0,51;0,41;31/10/2015;1800;N;VIIRS;l;1;310,59;10,95;D;0;Boyacá;4;2015
 ;5,640695;-73,037346;334,15;0,51;0,41;31/10/2015;1800;N;VIIRS;l;1;306,58;4,46;D;0;Boyacá;4;2015
 ;5,823045;-73,014023;334,73;0,42;0,38;23/12/2015;1806;N;VIIRS;l;1;306,63;2,27;D;0;Boyacá;4;2015
 ;5,897993;-72,822289;332,67;0,49;0,41;31/10/2015;1800;N;VIIRS;l;1;304,63;4,47;D;0;Boyacá;4;2015
 ;6,022967;-74,568077;327,77;0,33;0,56;24/12/2015;1747;N;VIIRS;l;1;302,63;4,11;D;3;Boyacá;4;2015
 ;5,459471;-73,592949;367;0,59;0,53;24/12/2015;1747;N;VIIRS;h;1;333,82;166,41;D;0;Boyacá;4;2015
 ;5,461632;-73,589767;367;0,32;0,54;26/12/2015;1850;N;VIIRS;h;1;300,92;26,31;D;0;Boyacá;4;2015
 ;5,464945;-73,58979;367;0,59;0,53;24/12/2015;1747;N;VIIRS;h;1;311,22;166,41;D;0;Boyacá;4;2015
 ;5,474824;-73,562668;367;0,41;0,61;13/11/2015;1857;N;VIIRS;h;1;291,03;6;D;2;Boyacá;4;2015
 ;5,480065;-73,564194;367;0,64;0,54;08/11/2015;1850;N;VIIRS;h;1;290,06;20,05;D;2;Boyacá;4;2015
 ;5,580953;-72,992332;367;0,35;0,57;26/12/2015;1850;N;VIIRS;h;1;302,87;7,34;D;0;Boyacá;4;2015
 ;5,586135;-72,993477;367;0,35;0,57;26/12/2015;1850;N;VIIRS;h;1;301,7;9,85;D;0;Boyacá;4;2015
 ;5,60794;-73,018829;367;0,35;0,56;07/10/2015;1851;N;VIIRS;h;1;291,75;89,58;D;0;Boyacá;4;2015
 ;4,689523;-73,226822;338,73;0,45;0,39;09/02/2016;1805;N;VIIRS;n;1;298,43;4,08;D;0;Boyacá;1;2016
 ;4,704006;-73,099564;344,85;0,37;0,58;24/03/2016;1739;N;VIIRS;n;1;298,81;3,6;D;0;Boyacá;1;2016
 ;4,7045;-73,09668;333,49;0,37;0,58;24/03/2016;1739;N;VIIRS;n;1;296,01;3,6;D;0;Boyacá;1;2016
 ;4,722236;-73,176559;340,73;0,5;0,49;10/03/2016;1842;N;VIIRS;n;1;300,58;5,12;D;0;Boyacá;1;2016
 ;4,735444;-73,234604;341,98;0,39;0,44;05/03/2016;1836;N;VIIRS;n;1;296,84;4,43;D;0;Boyacá;1;2016
 ;4,746175;-73,189919;330,18;0,4;0,44;05/03/2016;1836;N;VIIRS;n;1;292,8;1,58;D;0;Boyacá;1;2016
 ;4,780649;-73,059311;336,97;0,39;0,36;19/02/2016;1818;N;VIIRS;n;1;305,54;3,06;D;0;Boyacá;1;2016
 ;4,794839;-73,321732;332,58;0,38;0,36;19/02/2016;1818;N;VIIRS;n;1;298,32;4,56;D;0;Boyacá;1;2016
 ;4,802136;-73,231499;334,37;0,4;0,44;05/03/2016;1836;N;VIIRS;n;1;295,48;1,49;D;0;Boyacá;1;2016
 ;4,811757;-73,186035;339,06;0,39;0,36;29/01/2016;1812;N;VIIRS;n;1;305,66;3,62;D;0;Boyacá;1;2016
 ;4,848753;-73,360725;353,13;0,49;0,49;10/03/2016;1842;N;VIIRS;n;1;303,18;21,91;D;0;Boyacá;1;2016
 ;4,928589;-73,425941;333,69;0,49;0,49;10/03/2016;1842;N;VIIRS;n;1;300,67;9,26;D;0;Boyacá;1;2016
 ;4,929224;-73,421547;340,64;0,49;0,49;10/03/2016;1842;N;VIIRS;n;1;301,47;9,26;D;0;Boyacá;1;2016
 ;4,932135;-73,438446;340,68;0,39;0,44;17/01/2016;1837;N;VIIRS;n;1;299,2;5,13;D;0;Boyacá;1;2016
 ;4,942894;-73,421631;343,81;0,49;0,49;10/03/2016;1842;N;VIIRS;n;1;300,68;6,02;D;0;Boyacá;1;2016
 ;4,943839;-73,472198;338,66;0,63;0,54;27/01/2016;1849;N;VIIRS;n;1;303,37;11,98;D;0;Boyacá;1;2016
 ;4,947388;-73,422096;350,79;0,49;0,49;10/03/2016;1842;N;VIIRS;n;1;298,86;9,96;D;0;Boyacá;1;2016
 ;4,973714;-73,032249;346,25;0,36;0,57;24/03/2016;1739;N;VIIRS;n;1;297,24;5,3;D;0;Boyacá;1;2016
 ;4,99871;-73,386894;347,03;0,45;0,39;12/03/2016;1805;N;VIIRS;n;1;304,13;7,66;D;0;Boyacá;1;2016
 ;4,999326;-73,382965;345,39;0,45;0,39;12/03/2016;1805;N;VIIRS;n;1;303,2;8,57;D;0;Boyacá;1;2016
 ;5,000926;-73,410576;331,06;0,52;0,67;25/03/2016;1901;N;VIIRS;n;1;297,12;3,58;D;0;Boyacá;1;2016
 ;5,039798;-73,404999;347,86;0,45;0,39;12/03/2016;1805;N;VIIRS;n;1;303,86;9,18;D;0;Boyacá;1;2016
 ;5,04036;-73,401398;351,47;0,45;0,39;12/03/2016;1805;N;VIIRS;n;1;307,41;9,18;D;0;Boyacá;1;2016
 ;5,040919;-73,397812;344,12;0,45;0,39;12/03/2016;1805;N;VIIRS;n;1;303,31;24,5;D;0;Boyacá;1;2016
 ;5,043371;-73,405556;337,81;0,45;0,39;12/03/2016;1805;N;VIIRS;n;1;299,25;9,18;D;0;Boyacá;1;2016
 ;5,043937;-73,401924;331,08;0,45;0,39;12/03/2016;1805;N;VIIRS;n;1;298,27;9,18;D;0;Boyacá;1;2016
 ;5,076892;-73,394821;354,71;0,49;0,49;10/03/2016;1842;N;VIIRS;n;1;305,7;6,4;D;0;Boyacá;1;2016
 ;5,079148;-73,394287;342,03;0,49;0,49;10/03/2016;1842;N;VIIRS;n;1;303,51;15,23;D;0;Boyacá;1;2016
 ;5,081306;-73,395943;335,83;0,49;0,49;10/03/2016;1842;N;VIIRS;n;1;300,81;6,4;D;0;Boyacá;1;2016
 ;5,212859;-72,966156;341,37;0,39;0,36;06/03/2016;1817;N;VIIRS;n;1;290,68;4,49;D;0;Boyacá;1;2016
 ;5,221002;-73,372177;340,92;0,45;0,39;12/03/2016;1805;N;VIIRS;n;1;299,1;6,21;D;0;Boyacá;1;2016
 ;5,224618;-73,37236;334;0,45;0,39;12/03/2016;1805;N;VIIRS;n;1;297,87;5,41;D;0;Boyacá;1;2016
 ;5,225548;-73,375404;349,31;0,5;0,49;10/03/2016;1842;N;VIIRS;n;1;306,87;17,29;D;0;Boyacá;1;2016
 ;5,250977;-73,45668;333,56;0,38;0,36;18/01/2016;1818;N;VIIRS;n;1;300,15;3,52;D;0;Boyacá;1;2016
 ;5,268234;-72,979454;339,12;0,42;0,46;17/01/2016;1837;N;VIIRS;n;1;299,81;5,68;D;0;Boyacá;1;2016
 ;5,32618;-72,737404;336,28;0,43;0,38;11/03/2016;1824;N;VIIRS;n;1;300,81;3,22;D;0;Boyacá;1;2016
 ;5,329655;-72,738106;333,69;0,43;0,38;11/03/2016;1824;N;VIIRS;n;1;301,08;3,22;D;0;Boyacá;1;2016
 ;5,356481;-72,923973;343,64;0,35;0,57;24/03/2016;1739;N;VIIRS;n;1;295,55;4,42;D;0;Boyacá;1;2016
 ;5,35665;-72,592804;348,75;0,37;0,58;27/01/2016;1849;N;VIIRS;n;1;294,92;12,42;D;0;Boyacá;1;2016
 ;5,36165;-72,596024;345,34;0,37;0,58;27/01/2016;1849;N;VIIRS;n;1;294,25;13,23;D;0;Boyacá;1;2016
 ;5,364049;-72,70768;338,09;0,39;0,36;19/02/2016;1818;N;VIIRS;n;1;299,67;10,22;D;0;Boyacá;1;2016
 ;5,374877;-72,589577;332,91;0,39;0,36;19/02/2016;1818;N;VIIRS;n;1;295,26;11,54;D;0;Boyacá;1;2016
 ;5,377584;-72,901054;335,75;0,45;0,63;04/03/2016;1855;N;VIIRS;n;1;293,47;4,04;D;0;Boyacá;1;2016
 ;5,377676;-72,845612;341,66;0,43;0,46;17/01/2016;1837;N;VIIRS;n;1;306,2;41,2;D;0;Boyacá;1;2016
 ;5,377724;-72,901459;335,67;0,45;0,63;04/03/2016;1855;N;VIIRS;n;1;293,84;5,4;D;0;Boyacá;1;2016
 ;5,378249;-72,589943;331,4;0,39;0,36;19/02/2016;1818;N;VIIRS;n;1;296,6;11,54;D;0;Boyacá;1;2016
 ;5,380137;-72,853897;350,12;0,43;0,46;17/01/2016;1837;N;VIIRS;n;1;298,43;7,89;D;0;Boyacá;1;2016
 ;5,380627;-72,85041;335,14;0,43;0,46;17/01/2016;1837;N;VIIRS;n;1;295,55;8,01;D;0;Boyacá;1;2016
 ;5,380813;-72,853668;347,69;0,43;0,46;17/01/2016;1837;N;VIIRS;n;1;297,42;8,36;D;0;Boyacá;1;2016
 ;5,380956;-73,004814;342,53;0,35;0,57;24/03/2016;1739;N;VIIRS;n;1;299,74;4,72;D;0;Boyacá;1;2016
 ;5,381321;-72,850182;335,24;0,43;0,46;17/01/2016;1837;N;VIIRS;n;1;294,57;41,2;D;0;Boyacá;1;2016
 ;5,386404;-73,082802;330,83;0,42;0,45;17/01/2016;1837;N;VIIRS;n;1;298,89;2,83;D;0;Boyacá;1;2016
 ;5,389359;-72,892952;333,12;0,43;0,38;11/03/2016;1824;N;VIIRS;n;1;301,13;2,82;D;0;Boyacá;1;2016
 ;5,404419;-72,820541;350,44;0,41;0,45;30/01/2016;1753;N;VIIRS;n;1;307,57;30,73;D;0;Boyacá;1;2016
 ;5,405292;-72,919914;340,26;0,43;0,46;17/01/2016;1837;N;VIIRS;n;1;297,59;6,03;D;0;Boyacá;1;2016
 ;5,407724;-73,03318;346,35;0,51;0,41;19/01/2016;1759;N;VIIRS;n;1;290,69;14,05;D;0;Boyacá;1;2016
 ;5,407957;-72,856888;337,24;0,52;0,41;13/02/2016;1830;N;VIIRS;n;1;296,04;7,42;D;0;Boyacá;1;2016
 ;5,426581;-72,801552;335,04;0,39;0,36;06/03/2016;1817;N;VIIRS;n;1;291,26;4,68;D;0;Boyacá;1;2016
 ;5,427101;-72,798073;336,74;0,39;0,36;06/03/2016;1817;N;VIIRS;n;1;293,33;6,68;D;0;Boyacá;1;2016
 ;5,427668;-72,851395;332,84;0,42;0,38;24/01/2016;1806;N;VIIRS;n;1;302,57;3,29;D;0;Boyacá;1;2016
 ;5,428741;-72,877335;346,68;0,43;0,38;28/03/2016;1805;N;VIIRS;n;1;298,72;15,26;D;0;Boyacá;1;2016
 ;5,434107;-72,868767;340,39;0,43;0,46;17/01/2016;1837;N;VIIRS;n;1;306,73;13,18;D;0;Boyacá;1;2016
 ;5,434282;-73,133232;338,88;0,42;0,45;17/01/2016;1837;N;VIIRS;n;1;299,53;4,58;D;0;Boyacá;1;2016
 ;5,434566;-73,366257;352,19;0,45;0,39;12/03/2016;1805;N;VIIRS;n;1;310,27;11,92;D;0;Boyacá;1;2016
 ;5,434616;-72,865219;335,78;0,43;0,46;17/01/2016;1837;N;VIIRS;n;1;297,44;13,18;D;0;Boyacá;1;2016
 ;5,448716;-72,798645;337,61;0,43;0,62;31/01/2016;1734;N;VIIRS;n;1;296,56;4,77;D;0;Boyacá;1;2016
 ;5,449287;-72,795395;332,72;0,43;0,62;31/01/2016;1734;N;VIIRS;n;1;295,06;4,77;D;0;Boyacá;1;2016
 ;5,451665;-73,103165;351,54;0,44;0,62;16/01/2016;1856;N;VIIRS;n;1;299,23;12,78;D;0;Boyacá;1;2016
 ;5,452115;-72,799049;337,91;0,43;0,62;31/01/2016;1734;N;VIIRS;n;1;296,67;4,93;D;0;Boyacá;1;2016
 ;5,452561;-73,335548;330,22;0,53;0,42;19/01/2016;1759;N;VIIRS;n;1;299,22;3,27;D;0;Boyacá;1;2016
 ;5,452677;-72,795715;345,21;0,43;0,62;31/01/2016;1734;N;VIIRS;n;1;295,88;4,93;D;0;Boyacá;1;2016
 ;5,454253;-72,869934;347,33;0,35;0,57;28/02/2016;1849;N;VIIRS;n;1;272,72;9,4;D;0;Boyacá;1;2016
 ;5,455184;-72,905411;354,18;0,39;0,36;06/03/2016;1817;N;VIIRS;n;1;299,62;39,37;D;0;Boyacá;1;2016
 ;5,465957;-72,906937;330,84;0,35;0,57;27/01/2016;1850;N;VIIRS;n;1;300,67;4,66;D;0;Boyacá;1;2016
 ;5,475907;-72,997208;295,76;0,34;0,56;19/01/2016;656;N;VIIRS;n;1;272,78;0,73;N;0;Boyacá;1;2016
 ;5,478182;-72,889282;337,33;0,54;0,51;13/03/2016;1746;N;VIIRS;n;1;303,09;11,67;D;0;Boyacá;1;2016
 ;5,486748;-72,641777;314,22;0,42;0,38;01/02/2016;612;N;VIIRS;n;1;286,01;1,67;N;0;Boyacá;1;2016
 ;5,488812;-72,602951;333,13;0,4;0,37;03/02/2016;1818;N;VIIRS;n;1;295,68;4,17;D;0;Boyacá;1;2016
 ;5,49292;-72,904457;343,78;0,43;0,38;27/03/2016;1823;N;VIIRS;n;1;297,32;5,54;D;0;Boyacá;1;2016
 ;5,494089;-72,904892;337,71;0,43;0,38;27/03/2016;1823;N;VIIRS;n;1;295,08;4,42;D;0;Boyacá;1;2016
 ;5,500781;-73,522736;339,82;0,48;0,65;31/01/2016;1734;N;VIIRS;n;1;301,2;33,29;D;0;Boyacá;1;2016
 ;5,508089;-73,563782;296,87;0,46;0,39;17/02/2016;612;N;VIIRS;n;1;279,63;0,55;N;0;Boyacá;1;2016
 ;5,508295;-73,563606;355,01;0,49;0,48;26/03/2016;1842;N;VIIRS;n;1;306,89;11,85;D;0;Boyacá;1;2016
 ;5,509269;-73,562927;312,9;0,48;0,48;26/03/2016;558;N;VIIRS;n;1;283,79;1,7;N;0;Boyacá;1;2016
 ;5,510458;-73,558868;344,19;0,52;0,67;25/03/2016;1901;N;VIIRS;n;1;310;176,28;D;0;Boyacá;1;2016
 ;5,510634;-73,560043;352,78;0,52;0,66;25/03/2016;1901;N;VIIRS;n;1;306,23;38,26;D;0;Boyacá;1;2016
 ;5,511547;-73,550636;335,23;0,52;0,67;25/03/2016;1901;N;VIIRS;n;1;302,32;96,06;D;0;Boyacá;1;2016
 ;5,511654;-73,563065;296,71;0,46;0,39;17/02/2016;612;N;VIIRS;n;1;280,98;1,06;N;0;Boyacá;1;2016
 ;5,512174;-73,570343;353,04;0,49;0,65;16/02/2016;1734;N;VIIRS;n;1;295,5;14,36;D;0;Boyacá;1;2016
 ;5,512341;-73,567581;297,04;0,46;0,39;17/02/2016;612;N;VIIRS;n;1;280,75;1,19;N;0;Boyacá;1;2016
 ;5,514895;-73,758102;333,02;0,56;0,43;03/01/2016;1800;N;VIIRS;n;1;300,96;3,37;D;0;Boyacá;1;2016
 ;5,515591;-73,554489;355,06;0,39;0,44;21/03/2016;1836;N;VIIRS;n;1;305,65;7,66;D;0;Boyacá;1;2016
 ;5,515993;-73,555557;336,47;0,56;0,43;23/03/2016;1758;N;VIIRS;n;1;306,34;6,35;D;0;Boyacá;1;2016
 ;5,516784;-73,560867;341,45;0,52;0,66;25/03/2016;1901;N;VIIRS;n;1;309,82;55,04;D;0;Boyacá;1;2016
 ;5,518745;-72,347122;336,64;0,51;0,66;27/02/2016;1727;N;VIIRS;n;1;283,43;6,74;D;0;Boyacá;1;2016
 ;5,519244;-73,564987;352,97;0,49;0,65;16/02/2016;1734;N;VIIRS;n;1;293,39;9,94;D;0;Boyacá;1;2016
 ;5,51993;-73,556068;349,83;0,56;0,43;23/03/2016;1758;N;VIIRS;n;1;314,79;17,45;D;0;Boyacá;1;2016
 ;5,520228;-73,55928;330,57;0,49;0,65;16/02/2016;1734;N;VIIRS;n;1;287,24;7,67;D;0;Boyacá;1;2016
 ;5,521094;-73,552727;317,33;0,46;0,39;17/02/2016;612;N;VIIRS;n;1;284,5;2,88;N;0;Boyacá;1;2016
 ;5,52157;-72,570648;331,27;0,44;0,39;24/02/2016;1824;N;VIIRS;n;1;299,28;3,53;D;0;Boyacá;1;2016
 ;5,524051;-73,548065;328,33;0,46;0,39;17/02/2016;612;N;VIIRS;n;1;284,43;3,16;N;0;Boyacá;1;2016
 ;5,524412;-73,574417;320,88;0,46;0,39;17/02/2016;612;N;VIIRS;n;1;282,95;3,47;N;0;Boyacá;1;2016
 ;5,524705;-73,55233;316,76;0,46;0,39;17/02/2016;612;N;VIIRS;n;1;284,82;3,16;N;0;Boyacá;1;2016
 ;5,52536;-73,556602;310,7;0,46;0,39;17/02/2016;612;N;VIIRS;n;1;281,62;2,82;N;0;Boyacá;1;2016
 ;5,526233;-73,546555;339,11;0,39;0,44;18/02/2016;1837;N;VIIRS;n;1;306,37;5,77;D;0;Boyacá;1;2016
 ;5,527987;-73,573738;303,57;0,46;0,39;17/02/2016;612;N;VIIRS;n;1;280,4;1,45;N;0;Boyacá;1;2016
 ;5,528646;-73,578049;315,8;0,46;0,39;17/02/2016;612;N;VIIRS;n;1;280,18;1,45;N;0;Boyacá;1;2016
 ;5,52897;-73,55619;328,66;0,46;0,39;17/02/2016;612;N;VIIRS;n;1;282,08;2,82;N;0;Boyacá;1;2016
 ;5,529613;-73,560379;314,41;0,46;0,39;17/02/2016;612;N;VIIRS;n;1;283,43;2,82;N;0;Boyacá;1;2016
 ;5,530262;-73,564613;310,33;0,46;0,39;17/02/2016;612;N;VIIRS;n;1;281,57;2,91;N;0;Boyacá;1;2016
 ;5,533887;-73,56427;328,82;0,46;0,39;17/02/2016;612;N;VIIRS;n;1;285,99;4,15;N;0;Boyacá;1;2016
 ;5,534886;-73,571457;338,56;0,39;0,44;18/02/2016;1837;N;VIIRS;n;1;313,23;48,4;D;0;Boyacá;1;2016
 ;5,535928;-73,564415;339,04;0,39;0,44;18/02/2016;1837;N;VIIRS;n;1;308,93;38,54;D;0;Boyacá;1;2016
 ;5,536113;-73,564064;343,26;0,39;0,44;18/02/2016;1837;N;VIIRS;n;1;309,14;40,29;D;0;Boyacá;1;2016
 ;5,539063;-73,259262;336,25;0,44;0,46;02/03/2016;1752;N;VIIRS;n;1;295,14;7,26;D;0;Boyacá;1;2016
 ;5,540297;-73,259048;342,47;0,44;0,46;02/03/2016;1752;N;VIIRS;n;1;294,93;8,22;D;0;Boyacá;1;2016
 ;5,544467;-74,07457;334,69;0,4;0,37;11/03/2016;1824;N;VIIRS;n;1;299,83;4,82;D;0;Boyacá;1;2016
 ;5,545174;-72,799683;345,48;0,53;0,42;12/01/2016;1831;N;VIIRS;n;1;305,72;36,71;D;0;Boyacá;1;2016
 ;5,546661;-72,801773;345,02;0,53;0,42;12/01/2016;1831;N;VIIRS;n;1;309,05;36,39;D;0;Boyacá;1;2016
 ;5,547388;-72,79689;330,45;0,53;0,42;12/01/2016;1831;N;VIIRS;n;1;301,74;36,39;D;0;Boyacá;1;2016
 ;5,550454;-72,802589;350,26;0,53;0,42;12/01/2016;1831;N;VIIRS;n;1;312,94;36,39;D;0;Boyacá;1;2016
 ;5,551786;-73,079247;336,61;0,39;0,36;19/02/2016;1818;N;VIIRS;n;1;303,84;1,69;D;0;Boyacá;1;2016
 ;5,558592;-72,789795;340,43;0,43;0,46;05/03/2016;1836;N;VIIRS;n;1;300,69;6,29;D;0;Boyacá;1;2016
 ;5,562214;-74,09198;332,89;0,45;0,39;16/03/2016;1830;N;VIIRS;n;1;292,59;3,42;D;0;Boyacá;1;2016
 ;5,563195;-72,34243;344,22;0,4;0,37;18/01/2016;1818;N;VIIRS;n;1;304,36;10,33;D;0;Boyacá;1;2016
 ;5,563899;-72,394577;333,79;0,41;0,37;09/02/2016;1805;N;VIIRS;n;1;298,15;6,34;D;0;Boyacá;1;2016
 ;5,564871;-72,333107;308,85;0,53;0,67;22/03/2016;533;N;VIIRS;n;1;287,4;1,54;N;0;Boyacá;1;2016
 ;5,566454;-72,330063;311,37;0,53;0,67;22/03/2016;533;N;VIIRS;n;1;287,18;1,97;N;0;Boyacá;1;2016
 ;5,566965;-72,333633;307,46;0,53;0,67;22/03/2016;533;N;VIIRS;n;1;287,18;1,97;N;0;Boyacá;1;2016
 ;5,570917;-72,330818;314,75;0,53;0,67;22/03/2016;533;N;VIIRS;n;1;287,6;2,23;N;0;Boyacá;1;2016
 ;5,574538;-72,743996;332,35;0,42;0,61;31/01/2016;1734;N;VIIRS;n;1;299,74;6,86;D;0;Boyacá;1;2016
 ;5,575101;-72,740646;343,84;0,42;0,61;31/01/2016;1734;N;VIIRS;n;1;300,81;9,35;D;0;Boyacá;1;2016
 ;5,575193;-72,367508;333,46;0,38;0,36;14/02/2016;1812;N;VIIRS;n;1;297,7;4,21;D;0;Boyacá;1;2016
 ;5,576198;-72,746719;340,66;0,42;0,61;31/01/2016;1734;N;VIIRS;n;1;296,1;5,35;D;0;Boyacá;1;2016
 ;5,576813;-72,743217;333,93;0,42;0,61;31/01/2016;1734;N;VIIRS;n;1;300,58;5,35;D;0;Boyacá;1;2016
 ;5,577437;-72,739647;334,8;0,42;0,61;31/01/2016;1734;N;VIIRS;n;1;298,47;8,75;D;0;Boyacá;1;2016
 ;5,577687;-72,42054;301,92;0,54;0,42;08/03/2016;636;N;VIIRS;n;1;269,5;2,24;N;0;Boyacá;1;2016
 ;5,577798;-72,885254;348,52;0,54;0,51;26/03/2016;1842;N;VIIRS;n;1;303,42;14,24;D;0;Boyacá;1;2016
 ;5,578072;-72,417542;306,22;0,54;0,42;08/03/2016;636;N;VIIRS;n;1;274,16;1,53;N;0;Boyacá;1;2016
 ;5,57822;-73,821182;351,67;0,5;0,66;06/02/2016;1902;N;VIIRS;n;1;299,98;12,44;D;0;Boyacá;1;2016
 ;5,580672;-72,314682;350,5;0,4;0,37;22/03/2016;1817;N;VIIRS;n;1;301,68;9,29;D;0;Boyacá;1;2016
 ;5,582303;-72,583748;336,83;0,39;0,36;26/01/2016;624;N;VIIRS;n;1;288,25;2,21;N;0;Boyacá;1;2016
 ;5,582858;-72,587234;302,24;0,39;0,36;26/01/2016;624;N;VIIRS;n;1;285,84;0,9;N;0;Boyacá;1;2016
 ;5,584025;-72,315323;333,15;0,4;0,37;22/03/2016;1817;N;VIIRS;n;1;298,62;2,24;D;0;Boyacá;1;2016
 ;5,584933;-72,588768;333,98;0,77;0,78;26/01/2016;1908;N;VIIRS;n;1;295,74;14,58;D;0;Boyacá;1;2016
 ;5,585105;-72,579811;300,34;0,39;0,36;26/01/2016;624;N;VIIRS;n;1;286,88;2,21;N;0;Boyacá;1;2016
 ;5,585654;-72,583267;322,56;0,39;0,36;26/01/2016;624;N;VIIRS;n;1;287,36;2,21;N;0;Boyacá;1;2016
 ;5,586205;-72,586731;298,87;0,39;0,36;26/01/2016;624;N;VIIRS;n;1;286,44;0,9;N;0;Boyacá;1;2016
 ;5,589006;-72,582787;307,38;0,39;0,36;26/01/2016;624;N;VIIRS;n;1;286,83;1,04;N;0;Boyacá;1;2016
 ;5,589136;-72,41774;309,65;0,54;0,42;08/03/2016;636;N;VIIRS;n;1;276,83;2,57;N;0;Boyacá;1;2016
 ;5,589552;-72,586235;302,73;0,39;0,36;26/01/2016;624;N;VIIRS;n;1;286,93;1,33;N;0;Boyacá;1;2016
 ;5,589804;-73,419518;297,77;0,5;0,49;14/01/2016;650;N;VIIRS;n;1;277,88;0,95;N;0;Boyacá;1;2016
 ;5,590324;-72,419693;312,65;0,54;0,42;08/03/2016;636;N;VIIRS;n;1;278,05;2,14;N;0;Boyacá;1;2016
 ;5,597341;-72,346657;334,7;0,4;0,37;03/02/2016;1818;N;VIIRS;n;1;299,17;5,02;D;0;Boyacá;1;2016
 ;5,60059;-72,582069;347,03;0,78;0,78;26/01/2016;1908;N;VIIRS;n;1;298,52;27,92;D;0;Boyacá;1;2016
 ;5,600999;-72,588722;354,87;0,78;0,78;26/01/2016;1908;N;VIIRS;n;1;296,15;18,03;D;0;Boyacá;1;2016
 ;5,601914;-72,920845;356,76;0,39;0,36;06/03/2016;1817;N;VIIRS;n;1;299,72;13,99;D;0;Boyacá;1;2016
 ;5,602388;-72,322105;334,28;0,38;0,36;14/02/2016;1812;N;VIIRS;n;1;295,8;3,13;D;0;Boyacá;1;2016
 ;5,604208;-74,086067;335,15;0,61;0,71;11/02/2016;1908;N;VIIRS;n;1;282,49;7,53;D;0;Boyacá;1;2016
 ;5,604216;-72,685265;347,21;0,39;0,36;29/01/2016;1812;N;VIIRS;n;1;303,25;14,07;D;0;Boyacá;1;2016
 ;5,604233;-72,722885;338,97;0,39;0,36;18/01/2016;1818;N;VIIRS;n;1;306,03;4,41;D;0;Boyacá;1;2016
 ;5,60474;-72,681808;337,68;0,39;0,36;29/01/2016;1812;N;VIIRS;n;1;300,77;14,07;D;0;Boyacá;1;2016
 ;5,607571;-72,723419;340,61;0,39;0,36;18/01/2016;1818;N;VIIRS;n;1;306,17;5,7;D;0;Boyacá;1;2016
 ;5,610909;-72,723961;336,3;0,39;0,36;18/01/2016;1818;N;VIIRS;n;1;301,75;5,7;D;0;Boyacá;1;2016
 ;5,611443;-72,720383;335,55;0,39;0,36;18/01/2016;1818;N;VIIRS;n;1;301,15;5,49;D;0;Boyacá;1;2016
 ;5,61309;-72,333847;337,09;0,4;0,37;03/02/2016;1818;N;VIIRS;n;1;301,21;6,92;D;0;Boyacá;1;2016
 ;5,615724;-72,340248;306,79;0,39;0,44;07/02/2016;559;N;VIIRS;n;1;288,29;2,6;N;0;Boyacá;1;2016
 ;5,616146;-72,343079;330,2;0,39;0,44;07/02/2016;559;N;VIIRS;n;1;288,14;2,6;N;0;Boyacá;1;2016
 ;5,619366;-72,337021;309,6;0,39;0,44;07/02/2016;559;N;VIIRS;n;1;285,72;1,84;N;0;Boyacá;1;2016
 ;5,619818;-72,34005;316,46;0,39;0,44;07/02/2016;559;N;VIIRS;n;1;287,83;2,17;N;0;Boyacá;1;2016
 ;5,619823;-72,509361;340,81;0,41;0,37;24/01/2016;1806;N;VIIRS;n;1;296,44;4,82;D;0;Boyacá;1;2016
