Año,Trimestre,Mes,Día,acq_time,Año,bright_ti4,bright_ti5,confidence,daynight,frp,Id,instrument,Promedio de latitude,Promedio de longitude,satellite,scan,track,Trimestre,type,version,Zona
2019,Trim. 1,enero,1,1745,1,343.66,307.18,n,D,14.43,"",VIIRS,5.775577,-72.878105,N,0.51,0.5,2019,2,1,Boyacá
2019,Trim. 1,enero,1,10272,16,4849.39,4503.36,n,N,18.55,"",VIIRS,5.4707117499999995,-73.2595895,N,6.569999999999999,7.2,32304,22,16,Boyacá
2019,Trim. 1,enero,2,3454,2,668,596.73,n,D,7.19,"",VIIRS,6.3570005,-72.617321,N,1.02,1.32,4038,0,2,Boyacá
2019,Trim. 1,enero,2,13706,22,6713.7,6168.22,n,N,26.4,"",VIIRS,5.502800590909091,-73.41549622727274,N,8.42,7.930000000000002,44418,36,22,Boyacá
2019,Trim. 1,enero,3,3696,2,668.85,590.54,n,D,6.17,"",VIIRS,5.607557,-73.5781135,N,0.9299999999999999,1.1,4038,0,2,Boyacá
2019,Trim. 1,enero,3,2416,4,1245.05,1138.05,n,N,8.23,"",VIIRS,6.344666,-72.70191374999999,N,2,1.64,8076,0,4,Boyacá
2019,Trim. 1,enero,4,12803,7,2377.1,2089.23,n,D,62.48,"",VIIRS,5.740469571428571,-72.85724942857142,N,3.1599999999999997,2.93,14133,0,7,Boyacá
2019,Trim. 1,enero,4,1090,2,593.74,555.78,n,N,1.82,"",VIIRS,5.747408,-73.0514225,N,0.7,1.13,4038,2,2,Boyacá
2019,Trim. 1,enero,5,1810,1,330.3,300.6,l,D,2.62,"",VIIRS,5.469924,-72.365593,N,0.38,0.36,2019,0,1,Boyacá
2019,Trim. 1,enero,5,7240,4,1346.03,1195.57,n,D,22.75,"",VIIRS,5.54134875,-72.83762375,N,1.55,1.4500000000000002,8076,0,4,Boyacá
2019,Trim. 1,enero,7,1258,2,603.97,553.79,n,N,2.13,"",VIIRS,5.7296724999999995,-72.5539665,N,0.89,0.77,4038,2,2,Boyacá
2019,Trim. 1,enero,8,2440,4,1193.78,1115.04,n,N,3.7,"",VIIRS,5.60589825,-73.32745525,N,1.77,1.5500000000000003,8076,6,4,Boyacá
2019,Trim. 1,enero,9,552,1,310.01,277.03,n,N,2.31,"",VIIRS,5.720991,-73.224297,N,0.56,0.52,2019,0,1,Boyacá
2019,Trim. 1,enero,11,1758,1,329.88,293.53,n,D,4.12,"",VIIRS,5.798032,-74.570168,N,0.41,0.45,2019,0,1,Boyacá
2019,Trim. 1,enero,12,636,1,298.16,284.49,n,N,1.96,"",VIIRS,5.44233,-72.453995,N,0.55,0.43,2019,2,1,Boyacá
2019,Trim. 1,enero,15,5469,3,1002.38,901.5,n,D,14.23,"",VIIRS,5.995359666666666,-74.55743933333332,N,1.17,1.08,6057,3,3,Boyacá
2019,Trim. 1,enero,15,539,1,297.42,278.54,n,N,1.54,"",VIIRS,5.406726,-73.680305,N,0.49,0.65,2019,2,1,Boyacá
2019,Trim. 1,enero,17,5235,3,1017.17,886.71,n,D,16.44,"",VIIRS,5.65825,-72.46847533333333,N,1.45,1.45,6057,0,3,Boyacá
2019,Trim. 1,enero,17,5778,9,2703.46,2518.82,n,N,10.31,"",VIIRS,5.458150666666667,-73.57091944444443,N,3.5100000000000007,3.96,18171,16,9,Boyacá
2019,Trim. 1,enero,18,16198,26,7974.81,7326.85,n,N,29.15,"",VIIRS,5.4832209999999995,-73.40725215384614,N,9.960000000000003,9.39,52494,40,26,Boyacá
2019,Trim. 1,enero,19,3696,2,667.95,589.06,n,D,6.04,"",VIIRS,5.6313925000000005,-72.81590249999999,N,0.73,1.1600000000000001,4038,0,2,Boyacá
2019,Trim. 1,enero,19,1812,3,908.1,852.72,n,N,3.87,"",VIIRS,5.665477666666667,-72.73721833333333,N,1.5,1.22,6057,6,3,Boyacá
2019,Trim. 1,enero,20,7316,4,1343.23,1182.5,n,D,15.14,"",VIIRS,6.054073000000001,-72.87130925,N,1.6,1.7,8076,0,4,Boyacá
2019,Trim. 1,enero,21,1940,3,895.04,837.63,n,N,6.27,"",VIIRS,5.674754,-73.10335533333334,N,1.8099999999999998,2.12,6057,6,3,Boyacá
2019,Trim. 1,enero,22,3504,2,686.8,598.85,n,D,40.99,"",VIIRS,6.0016155,-72.8696365,N,1,0.89,4038,0,2,Boyacá
2019,Trim. 1,enero,23,1733,1,367,296.45,h,D,18.34,"",VIIRS,5.693094,-72.495461,N,0.4,0.6,2019,0,1,Boyacá
2019,Trim. 1,enero,23,3466,2,683.17,585.45,n,D,15.14,"",VIIRS,5.807512,-73.44460699999999,N,0.93,1.27,4038,0,2,Boyacá
2019,Trim. 1,enero,23,10064,16,4821.81,4511.51,n,N,19.16,"",VIIRS,5.492005249999999,-73.47306487499999,N,6.620000000000001,5.950000000000001,32304,28,16,Boyacá
2019,Trim. 1,enero,24,5562,3,998.17,876.07,n,D,11.24,"",VIIRS,5.891693666666666,-73.71925599999999,N,1.24,1.81,6057,0,3,Boyacá
2019,Trim. 1,enero,24,4270,7,2142.49,1995.26,n,N,10.89,"",VIIRS,5.839219428571428,-73.68232499999999,N,3.2600000000000007,2.75,14133,6,7,Boyacá
2019,Trim. 1,enero,25,7342,4,1348.05,1168.23,n,D,25.66,"",VIIRS,6.1695945000000005,-72.36021249999999,N,1.94,1.93,8076,0,4,Boyacá
2019,Trim. 1,enero,25,3312,6,1869.86,1705.54,n,N,24.94,"",VIIRS,5.037486833333333,-73.36894216666667,N,3.39,3.0900000000000007,12114,6,6,Boyacá
2019,Trim. 1,enero,26,1817,1,367,300.18,h,D,12.71,"",VIIRS,6.597435,-72.151299,N,0.42,0.37,2019,0,1,Boyacá
2019,Trim. 1,enero,26,1817,1,330.48,301.39,l,D,2.58,"",VIIRS,5.471998,-73.552719,N,0.38,0.36,2019,2,1,Boyacá
2019,Trim. 1,enero,26,9085,5,1692.04,1491.53,n,D,30.38,"",VIIRS,5.698036800000001,-72.9078324,N,1.9699999999999998,1.8299999999999996,10095,4,5,Boyacá
2019,Trim. 1,enero,26,8009,13,3971.8,3660.21,n,N,34.66,"",VIIRS,5.359655692307693,-73.25401015384615,N,8.060000000000002,9.259999999999998,26247,20,13,Boyacá
2019,Trim. 1,enero,27,1758,1,329.07,301.43,l,D,2.86,"",VIIRS,6.130776,-74.608681,N,0.41,0.45,2019,3,1,Boyacá
2019,Trim. 1,enero,27,10548,6,2010.28,1807.13,n,D,100.16,"",VIIRS,5.756406833333333,-72.90154783333334,N,2.99,2.44,12114,2,6,Boyacá
2019,Trim. 1,enero,27,5886,9,2720.73,2522.95,n,N,16.48,"",VIIRS,5.539510222222223,-73.37912499999999,N,4.1899999999999995,4.94,18171,18,9,Boyacá
2019,Trim. 1,enero,28,1739,1,338.25,283.11,n,D,3.94,"",VIIRS,6.94657,-72.021019,N,0.55,0.51,2019,0,1,Boyacá
2019,Trim. 1,enero,28,635,1,306.58,289.64,n,N,1.28,"",VIIRS,5.365722,-72.50602,N,0.55,0.42,2019,0,1,Boyacá
2019,Trim. 1,enero,29,617,1,313.9,283.5,n,N,1.07,"",VIIRS,5.366626,-72.50325,N,0.38,0.36,2019,0,1,Boyacá
2019,Trim. 1,enero,31,9115,5,1700.81,1478.82,n,D,44.75,"",VIIRS,5.6564976,-72.6941862,N,2.23,1.92,10095,4,5,Boyacá
2019,Trim. 1,enero,31,2695,5,1525.86,1397.49,n,N,11.07,"",VIIRS,5.7030648,-73.0392272,N,2.25,3.1300000000000003,10095,10,5,Boyacá
2019,Trim. 1,febrero,1,9020,5,1676.83,1498.05,n,D,60.27,"",VIIRS,5.857136,-72.84810460000001,N,2.1,1.8699999999999997,10095,0,5,Boyacá
2019,Trim. 1,febrero,2,1745,1,333.96,306.88,l,D,12.48,"",VIIRS,5.775934,-72.877724,N,0.52,0.5,2019,2,1,Boyacá
2019,Trim. 1,febrero,2,3490,2,692.28,584.61,n,D,17.16,"",VIIRS,6.124636499999999,-72.273926,N,0.92,0.94,4038,0,2,Boyacá
2019,Trim. 1,febrero,2,3852,6,1807.06,1675.19,n,N,5.68,"",VIIRS,5.41969,-73.452222,N,2.41,2.67,12114,10,6,Boyacá
2019,Trim. 1,febrero,3,10357,6,2202,1772.25,h,D,97.54,"",VIIRS,6.025480000000001,-72.44425833333334,N,3.03,3.94,12114,0,6,Boyacá
2019,Trim. 1,febrero,3,31251,18,6223.78,5269.96,n,D,189.41,"",VIIRS,5.733211833333333,-72.59812977777779,N,9.620000000000001,12.1,36342,0,18,Boyacá
2019,Trim. 1,febrero,3,17444,28,8536.05,7842.67,n,N,32.15,"",VIIRS,5.532326000000002,-73.43564878571428,N,10.730000000000006,10.1,56532,46,28,Boyacá
2019,Trim. 1,febrero,4,14784,8,2691.41,2344.85,n,D,36,"",VIIRS,6.141733875,-73.718484,N,3.99,4.37,16152,0,8,Boyacá
2019,Trim. 1,febrero,4,1812,3,937.08,832.65,n,N,8.69,"",VIIRS,6.626747666666667,-72.29901866666667,N,1.44,1.2000000000000002,6057,0,3,Boyacá
2019,Trim. 1,febrero,5,34751,19,6439.19,5676.29,n,D,175.46,"",VIIRS,6.223142421052632,-72.48093010526316,N,8.409999999999998,8.210000000000003,38361,0,19,Boyacá
2019,Trim. 1,febrero,5,6540,12,3695.58,3289.27,n,N,20.02,"",VIIRS,6.564505916666666,-72.34287191666667,N,3.8599999999999994,6.609999999999999,24228,2,12,Boyacá
2019,Trim. 1,febrero,6,28965,16,5407.35,4747.5,n,D,94.19,"",VIIRS,6.461317187500001,-72.3249711875,N,6.129999999999999,5.760000000000001,32304,0,16,Boyacá
2019,Trim. 1,febrero,6,3156,6,1840.29,1649.58,n,N,26.42,"",VIIRS,6.647087333333334,-72.28761283333334,N,4.08,4.44,12114,0,6,Boyacá
2019,Trim. 1,febrero,7,14010,8,2691.97,2345.57,n,D,50.02,"",VIIRS,5.662528875,-72.614379875,N,3.7199999999999998,3.5100000000000002,16152,0,8,Boyacá
2019,Trim. 1,febrero,7,1944,3,920.22,835.65,n,N,6.74,"",VIIRS,6.25826,-72.34819266666666,N,1.75,1.57,6057,2,3,Boyacá
2019,Trim. 1,febrero,8,1733,1,331.03,293.4,n,D,3.85,"",VIIRS,5.442762,-72.456421,N,0.4,0.6,2019,2,1,Boyacá
2019,Trim. 1,febrero,9,610,1,306.36,289.81,n,N,0.85,"",VIIRS,4.656696,-73.0327,N,0.42,0.38,2019,0,1,Boyacá
2019,Trim. 1,febrero,10,5505,3,1006.54,867.83,n,D,16.87,"",VIIRS,5.584795333333333,-72.73936433333334,N,1.35,1.39,6057,0,3,Boyacá
2019,Trim. 1,febrero,10,2204,4,1195.62,1114.22,n,N,5.59,"",VIIRS,5.57715775,-73.36313425,N,2.31,2.09,8076,6,4,Boyacá
2019,Trim. 1,febrero,11,1817,1,330.77,300.99,l,D,1.84,"",VIIRS,7.005207,-72.008095,N,0.42,0.38,2019,0,1,Boyacá
2019,Trim. 1,febrero,11,59935,33,11160.97,9949.16,n,D,288.95,"",VIIRS,5.655119454545455,-72.66023206060605,N,13.120000000000008,12.129999999999994,66627,4,33,Boyacá
2019,Trim. 1,febrero,11,1064,2,637.28,558.17,n,N,7.25,"",VIIRS,5.776498,-72.88225550000001,N,1.14,1.38,4038,4,2,Boyacá
2019,Trim. 1,febrero,12,1758,1,330.23,302.52,l,D,5.25,"",VIIRS,5.789073,-72.499756,N,0.47,0.4,2019,0,1,Boyacá
2019,Trim. 1,febrero,12,26369,15,5097.65,4487.41,n,D,125.21,"",VIIRS,5.683060333333333,-72.51183306666665,N,7.099999999999999,5.970000000000001,30285,0,15,Boyacá
2019,Trim. 1,febrero,12,3924,6,1859.24,1702.83,n,N,8.72,"",VIIRS,5.662978833333334,-72.7463785,N,2.16,3.4299999999999997,12114,12,6,Boyacá
2019,Trim. 1,febrero,13,12173,7,2380.14,2051.14,n,D,112.81,"",VIIRS,5.975763857142858,-72.91990557142857,N,3.52,3.8800000000000003,14133,0,7,Boyacá
2019,Trim. 1,febrero,13,5080,8,2397.36,2252.55,n,N,13.52,"",VIIRS,5.495477625,-73.2060175,N,4,3.25,16152,12,8,Boyacá
2019,Trim. 1,febrero,14,10501,6,2037.26,1731.34,n,D,49.04,"",VIIRS,6.539421666666667,-72.58863316666667,N,3.52,4.1899999999999995,12114,0,6,Boyacá
2019,Trim. 1,febrero,14,8014,13,3909.95,3592.29,n,N,10.77,"",VIIRS,5.7037070000000005,-73.0195043076923,N,5.089999999999999,4.730000000000001,26247,12,13,Boyacá
2019,Trim. 1,febrero,15,3684,2,734,599.52,h,D,35.09,"",VIIRS,6.1473975,-72.603016,N,0.8700000000000001,1.06,4038,0,2,Boyacá
2019,Trim. 1,febrero,15,31313,17,5770.17,5044.08,n,D,147.85,"",VIIRS,5.931333411764706,-72.5700104117647,N,9.76,9.02,34323,0,17,Boyacá
2019,Trim. 1,febrero,15,16163,29,9045.5,8084.2,n,N,81.13,"",VIIRS,6.190024103448277,-72.60947493103447,N,12.000000000000007,13.000000000000004,58551,18,29,Boyacá
2019,Trim. 1,febrero,16,38283,21,7071.78,6184.15,n,D,118.59,"",VIIRS,5.857426142857143,-73.21722019047618,N,9.139999999999999,7.989999999999999,42399,0,21,Boyacá
2019,Trim. 1,febrero,16,5380,10,3129.56,2740.57,n,N,24.45,"",VIIRS,6.658447699999999,-72.2715561,N,4.18,6.1000000000000005,20190,0,10,Boyacá
2019,Trim. 1,febrero,17,5412,3,1008.01,884.69,l,D,23.04,"",VIIRS,5.363100666666667,-72.810679,N,1.26,1.13,6057,0,3,Boyacá
2019,Trim. 1,febrero,17,3608,2,670.23,595.09,n,D,8.59,"",VIIRS,5.0091114999999995,-73.0663265,N,0.87,0.76,4038,0,2,Boyacá
2019,Trim. 1,febrero,17,2100,3,889.36,817.94,n,N,4.12,"",VIIRS,5.417643666666667,-73.60649866666667,N,1.22,1.7999999999999998,6057,6,3,Boyacá
2019,Trim. 1,febrero,19,1726,1,367,290.95,h,D,78.87,"",VIIRS,5.392461,-72.617149,N,0.53,0.67,2019,0,1,Boyacá
2019,Trim. 1,febrero,19,3452,2,734,578.63,l,D,81.15,"",VIIRS,5.3888465,-72.6159135,N,1.06,1.34,4038,0,2,Boyacá
2019,Trim. 1,febrero,19,8630,5,1703.42,1456.22,n,D,228.8,"",VIIRS,5.2747204,-72.7044816,N,2.7,3.3699999999999997,10095,0,5,Boyacá
2019,Trim. 1,febrero,19,13706,22,6739.45,6117.83,n,N,25.14,"",VIIRS,5.462149136363636,-73.28793300000001,N,8.48,7.980000000000004,44418,28,22,Boyacá
2019,Trim. 1,febrero,20,11088,6,2060.77,1761.49,n,D,39.25,"",VIIRS,5.663176666666666,-72.3840345,N,2.33,3.5399999999999996,12114,0,6,Boyacá
2019,Trim. 1,febrero,21,3658,2,664.72,609.83,l,D,14.09,"",VIIRS,5.5461385,-72.9962805,N,1.04,0.8300000000000001,4038,2,2,Boyacá
2019,Trim. 1,febrero,21,7316,4,1355.49,1203.03,n,D,25.87,"",VIIRS,5.8319685,-73.7549685,N,1.93,1.5899999999999999,8076,6,4,Boyacá
2019,Trim. 1,febrero,21,3815,7,2174.78,1987.06,n,N,10.95,"",VIIRS,5.617572285714286,-72.75893185714287,N,2.9800000000000004,3.91,14133,4,7,Boyacá
2019,Trim. 1,febrero,22,3620,2,671.75,613.72,l,D,15.3,"",VIIRS,5.8652655,-72.66888399999999,N,0.77,0.72,4038,2,2,Boyacá
2019,Trim. 1,febrero,22,28960,16,5429.77,4799.81,n,D,110.64,"",VIIRS,5.7267929375,-72.66400337500001,N,6.169999999999999,5.7700000000000005,32304,0,16,Boyacá
2019,Trim. 1,febrero,22,1759,3,906.26,846.7,n,N,6.01,"",VIIRS,5.591325666666667,-72.70549266666667,N,1.81,2.12,6057,2,3,Boyacá
2019,Trim. 1,febrero,23,14009,8,2726.08,2371.4,n,D,96.35,"",VIIRS,5.861837125000001,-72.86629875,N,3.2600000000000002,3.58,16152,0,8,Boyacá
2019,Trim. 1,febrero,25,7416,4,1468,1192.02,h,D,49.8,"",VIIRS,5.9017420000000005,-72.87730024999999,N,1.8699999999999999,2.5500000000000003,8076,0,4,Boyacá
2019,Trim. 1,febrero,25,1854,1,330.84,301.69,l,D,3.61,"",VIIRS,4.756899,-73.213493,N,0.42,0.61,2019,0,1,Boyacá
2019,Trim. 1,febrero,25,44496,24,8168.71,7099.51,n,D,181.62,"",VIIRS,5.706851916666667,-72.568432125,N,11.610000000000003,15.550000000000004,48456,0,24,Boyacá
2019,Trim. 1,febrero,25,3050,5,1585.35,1434.6,n,N,10.29,"",VIIRS,5.587434200000001,-72.4998308,N,2.08,1.8600000000000003,10095,0,5,Boyacá
2019,Trim. 1,febrero,26,5505,3,1101,897.08,h,D,43.39,"",VIIRS,5.744649333333332,-72.458003,N,1.4,1.42,6057,0,3,Boyacá
2019,Trim. 1,febrero,26,5506,3,999.02,917.86,l,D,16.48,"",VIIRS,6.0650933333333334,-72.282201,N,1.45,1.45,6057,2,3,Boyacá
2019,Trim. 1,febrero,26,84412,46,15652.76,13881.61,n,D,396.48,"",VIIRS,5.7936262173913065,-72.55985819565217,N,22.000000000000004,21.730000000000015,92874,3,46,Boyacá
2019,Trim. 1,febrero,26,15430,28,8852.05,8098.97,n,N,87.83,"",VIIRS,5.572565035714286,-72.47577964285713,N,14.050000000000002,13.760000000000005,56532,2,28,Boyacá
2019,Trim. 1,febrero,27,10896,6,2051.3,1787.24,n,D,51.55,"",VIIRS,5.517133,-72.43240983333334,N,2.4,2.22,12114,0,6,Boyacá
2019,Trim. 1,febrero,28,8787,5,1680.66,1496.48,n,D,23.56,"",VIIRS,5.619320999999999,-72.78701960000001,N,2.28,2.0400000000000005,10095,0,5,Boyacá
2019,Trim. 1,febrero,28,6540,10,3077.11,2860.93,n,N,12.84,"",VIIRS,5.5431979,-72.49871290000002,N,3.73,5.829999999999999,20190,0,10,Boyacá
2019,Trim. 1,marzo,1,8695,5,1694.47,1427.88,n,D,33.6,"",VIIRS,5.6804445999999995,-72.98174739999999,N,2.6199999999999997,2.8000000000000003,10095,0,5,Boyacá
2019,Trim. 1,marzo,1,5080,8,2418.8,2251.84,n,N,11.87,"",VIIRS,5.598302375,-73.133505625,N,4.01,3.28,16152,8,8,Boyacá
2019,Trim. 1,marzo,2,1900,1,367,291.3,h,D,48.51,"",VIIRS,5.685214,-72.251122,N,0.65,0.73,2019,0,1,Boyacá
2019,Trim. 1,marzo,2,1900,1,367,288.46,l,D,36.26,"",VIIRS,5.68988,-72.248749,N,0.64,0.72,2019,0,1,Boyacá
2019,Trim. 1,marzo,2,5700,3,1033.01,863.34,n,D,41.47,"",VIIRS,5.7029309999999995,-72.24304966666666,N,1.9300000000000002,2.17,6057,0,3,Boyacá
2019,Trim. 1,marzo,3,3344,6,1814.94,1712.22,n,N,6.31,"",VIIRS,5.660821666666667,-72.961651,N,2.58,2.7600000000000002,12114,4,6,Boyacá
2019,Trim. 1,marzo,4,10936,6,2088.21,1827.38,n,D,81.71,"",VIIRS,5.5437665,-73.3705495,N,2.52,2.2699999999999996,12114,2,6,Boyacá
2019,Trim. 1,marzo,4,3234,6,1788.5,1681.64,n,N,9.4,"",VIIRS,5.407958,-73.45900216666666,N,2.9000000000000004,3.9,12114,12,6,Boyacá
2019,Trim. 1,marzo,6,1745,1,329.83,289.48,n,D,4.44,"",VIIRS,5.919659,-72.374458,N,0.48,0.48,2019,0,1,Boyacá
2019,Trim. 1,marzo,7,3737,6,1791.99,1593.39,n,N,4.74,"",VIIRS,5.5154515,-73.44405116666667,N,2.2899999999999996,2.1599999999999997,12114,8,6,Boyacá
2019,Trim. 1,marzo,8,1848,1,346.7,288.36,n,D,8.18,"",VIIRS,5.728365,-74.001831,N,0.6,0.53,2019,0,1,Boyacá
2019,Trim. 1,marzo,9,3658,2,664.99,593.02,n,D,8.91,"",VIIRS,5.9875485,-74.454647,N,0.88,0.76,4038,0,2,Boyacá
2019,Trim. 1,marzo,9,545,1,295.67,281.62,n,N,1.84,"",VIIRS,5.479475,-73.525345,N,0.38,0.59,2019,2,1,Boyacá
2019,Trim. 1,marzo,10,1810,1,344.74,294.36,n,D,5.68,"",VIIRS,5.790312,-74.52552,N,0.42,0.38,2019,0,1,Boyacá
2019,Trim. 1,marzo,13,3708,2,734,589.16,h,D,18.52,"",VIIRS,5.985447499999999,-74.3407785,N,0.74,1.15,4038,0,2,Boyacá
2019,Trim. 1,marzo,13,20394,11,3786.57,3240.22,n,D,55.41,"",VIIRS,6.006333818181818,-74.3980131818182,N,4.02,6.3100000000000005,22209,0,11,Boyacá
2019,Trim. 1,marzo,13,1830,3,903.68,854.97,n,N,4.32,"",VIIRS,5.7154696666666664,-73.89649466666667,N,1.44,1.2,6057,7,3,Boyacá
2019,Trim. 1,marzo,15,1816,1,350.16,308.37,n,D,18.74,"",VIIRS,5.496124,-72.893326,N,0.39,0.36,2019,0,1,Boyacá
2019,Trim. 1,marzo,17,635,1,305.73,291.46,n,N,2.2,"",VIIRS,6.216957,-74.573143,N,0.42,0.38,2019,2,1,Boyacá
2019,Trim. 1,marzo,18,3800,2,669.44,579.64,n,D,9.69,"",VIIRS,6.066288,-73.902279,N,1.01,1.32,4038,0,2,Boyacá
2019,Trim. 1,marzo,18,5544,9,2739.8,2536.42,n,N,9.75,"",VIIRS,5.598430666666667,-73.27233355555555,N,3.56,3.29,18171,12,9,Boyacá
2019,Trim. 1,marzo,22,1745,1,329.99,287.11,n,D,4.48,"",VIIRS,5.86466,-74.114052,N,0.63,0.54,2019,0,1,Boyacá
2019,Trim. 1,marzo,22,641,1,309.35,289.14,n,N,1.85,"",VIIRS,6.218291,-74.574844,N,0.49,0.41,2019,3,1,Boyacá
2019,Trim. 1,marzo,24,3695,2,673.79,584.6,n,D,7.89,"",VIIRS,5.640441,-72.3535345,N,0.77,1.18,4038,0,2,Boyacá
2019,Trim. 1,marzo,25,43891,24,8083.61,7104.27,n,D,187.67,"",VIIRS,5.656815291666667,-73.55105595833335,N,11.6,9.600000000000001,48456,3,24,Boyacá
2019,Trim. 1,marzo,25,2180,4,1262.78,1129.86,n,N,7.63,"",VIIRS,5.7603772499999994,-72.3327735,N,1.5899999999999999,2.1900000000000004,8076,0,4,Boyacá
2019,Trim. 1,marzo,26,3620,2,680.27,597.21,n,D,9.55,"",VIIRS,5.5085945,-72.7924235,N,0.77,0.72,4038,0,2,Boyacá
2019,Trim. 1,marzo,27,8755,5,1684.74,1442.54,n,D,28.39,"",VIIRS,5.579568199999999,-72.50306859999999,N,2.1599999999999997,2.2,10095,0,5,Boyacá
2019,Trim. 1,marzo,28,10392,6,2202,1769.59,h,D,115.72,"",VIIRS,5.824602666666666,-72.46544883333333,N,2.44,3.62,12114,0,6,Boyacá
2019,Trim. 1,marzo,28,5196,3,1101,868.06,l,D,35.23,"",VIIRS,5.748107,-72.28117133333333,N,1.17,1.7799999999999998,6057,0,3,Boyacá
2019,Trim. 1,marzo,28,13856,8,2769.78,2324.18,n,D,103.61,"",VIIRS,5.8387020000000005,-72.51986512500001,N,3.2600000000000002,4.819999999999999,16152,0,8,Boyacá
2019,Trim. 1,marzo,28,10064,16,4881.68,4529.61,n,N,19.89,"",VIIRS,5.4245579374999995,-73.33062299999999,N,6.660000000000001,5.99,32304,22,16,Boyacá
2019,Trim. 1,marzo,31,5448,3,1012.69,895.11,n,D,13.33,"",VIIRS,5.957584,-73.71746066666667,N,1.15,1.08,6057,0,3,Boyacá
2019,Trim. 2,abril,3,1848,6,902.04,858.88,n,N,2.39,"",VIIRS,5.430256,-72.86129999999999,N,1.1800000000000002,1.0899999999999999,6057,6,3,Boyacá
2019,Trim. 2,abril,4,7364,8,1342.99,1168.17,n,D,22.88,"",VIIRS,5.83029175,-74.03432875,N,1.84,1.89,8076,0,4,Boyacá
2019,Trim. 2,abril,4,2785,10,1564.16,1456.45,n,N,10.04,"",VIIRS,5.4177816,-72.4531908,N,2,2.2,10095,4,5,Boyacá
2019,Trim. 2,abril,5,1822,2,333.83,305.72,l,D,1.48,"",VIIRS,6.521003,-72.691292,N,0.45,0.39,2019,0,1,Boyacá
2019,Trim. 2,abril,5,9110,10,1702.73,1482.8,n,D,30.25,"",VIIRS,5.542464399999999,-73.066742,N,2.15,1.9100000000000001,10095,0,5,Boyacá
2019,Trim. 2,abril,6,3606,4,670.13,606.56,l,D,13.34,"",VIIRS,5.769171,-72.5850485,N,0.83,0.75,4038,2,2,Boyacá
2019,Trim. 2,abril,6,12623,14,2348.13,2097.26,n,D,60.04,"",VIIRS,5.837057571428572,-72.566185,N,2.89,2.62,14133,0,7,Boyacá
2019,Trim. 2,abril,7,8725,10,1683.23,1457.04,n,D,37.92,"",VIIRS,5.975736400000001,-73.6299102,N,2.29,2.64,10095,0,5,Boyacá
2019,Trim. 2,abril,7,2564,8,1254.84,1136.99,n,N,8.32,"",VIIRS,5.7277125,-72.77043899999998,N,1.7,1.8199999999999998,8076,6,4,Boyacá
2019,Trim. 2,abril,8,1906,2,337.31,288.59,n,D,10.87,"",VIIRS,5.583014,-72.370491,N,0.79,0.78,2019,0,1,Boyacá
2019,Trim. 2,abril,8,622,2,305.47,286.42,n,N,0.99,"",VIIRS,5.44514,-72.454918,N,0.4,0.37,2019,2,1,Boyacá
2019,Trim. 2,abril,9,1847,2,340.72,289.01,n,D,12.05,"",VIIRS,5.952165,-74.153702,N,0.58,0.52,2019,0,1,Boyacá
2019,Trim. 2,abril,9,603,2,305.2,278.24,n,N,2.43,"",VIIRS,5.404919,-73.677254,N,0.57,0.43,2019,2,1,Boyacá
2019,Trim. 2,abril,10,1829,2,331.28,298.77,n,D,3.36,"",VIIRS,6.651814,-72.206833,N,0.39,0.44,2019,0,1,Boyacá
2019,Trim. 2,abril,12,1751,2,336.49,290.83,n,D,5.25,"",VIIRS,6.109062,-74.24855,N,0.5,0.49,2019,0,1,Boyacá
2019,Trim. 2,abril,12,1294,4,649.04,561.63,n,N,9.16,"",VIIRS,5.776231,-72.8815725,N,1.06,1,4038,4,2,Boyacá
2019,Trim. 2,abril,13,3144,10,1494.29,1356.7,n,N,5.69,"",VIIRS,5.4477444,-73.5899138,N,2.04,1.85,10095,6,5,Boyacá
2019,Trim. 2,abril,14,610,2,304.03,286.03,n,N,0.81,"",VIIRS,5.445447,-72.452293,N,0.41,0.37,2019,2,1,Boyacá
2019,Trim. 2,abril,19,1232,4,609.87,557.67,n,N,2.22,"",VIIRS,5.4482895,-73.58110450000001,N,0.8,0.74,4038,0,2,Boyacá
2019,Trim. 2,abril,25,603,2,297.07,275.77,n,N,1.01,"",VIIRS,5.773759,-72.879166,N,0.51,0.41,2019,2,1,Boyacá
2019,Trim. 2,abril,29,8806,28,4247.19,3921.23,n,N,14.1,"",VIIRS,5.473076857142858,-73.53415735714285,N,5.720000000000001,5.19,28266,22,14,Boyacá
2019,Trim. 2,abril,30,3708,4,666.26,578.4,n,D,7.66,"",VIIRS,5.608883499999999,-72.3719025,N,0.98,1.3,4038,0,2,Boyacá
2019,Trim. 2,abril,30,3050,10,1539.22,1362.12,n,N,14.57,"",VIIRS,5.7076882,-73.0188934,N,2.18,1.9099999999999997,10095,10,5,Boyacá
2019,Trim. 2,mayo,1,7340,8,1369.72,1187.05,n,D,38.58,"",VIIRS,5.58829925,-72.823246,N,1.9400000000000002,1.8399999999999999,8076,0,4,Boyacá
2019,Trim. 2,mayo,1,1102,4,602.7,563.76,n,N,3.76,"",VIIRS,5.4247485,-73.065891,N,1.1099999999999999,1.02,4038,4,2,Boyacá
2019,Trim. 2,mayo,2,1816,2,330.12,302.36,l,D,4.59,"",VIIRS,5.775972,-72.879265,N,0.39,0.36,2019,2,1,Boyacá
